student_id,total_spending,rent,utilities,entertainment,groceries,transportation,savings,healthcare,other
1442,1068.95,504.85,81.74,108.05,243.43,32.35,57.45,20.38,20.7
1443,1252.53,375.63,80.85,257.41,255.56,58.82,88.1,18.46,117.7
1444,1511.25,744.66,73.9,149.06,282.7,31.24,138.8,2.3,88.57
1445,1053.33,487.47,58.0,48.23,203.51,67.14,33.64,38.01,117.33
1446,1214.02,679.0,87.62,55.17,230.73,50.84,0.0,32.66,78.0
1447,938.6,388.25,65.75,91.68,183.6,82.1,0.0,12.58,114.62
1448,1282.3,378.67,93.54,139.19,162.75,83.67,282.9,70.52,71.06
1449,1419.08,598.34,106.36,86.3,256.25,20.29,310.1,2.99,38.44
1450,1177.71,541.2,90.75,80.37,282.53,45.78,0.0,1.28,135.8
1451,1022.46,472.37,74.86,93.93,258.54,30.81,0.0,25.82,66.13
1452,1046.88,336.2,99.45,137.4,237.24,98.17,12.72,8.57,117.13
1453,1223.59,385.09,72.39,25.86,212.18,46.19,284.01,21.16,176.72
1454,1122.4,491.44,62.62,144.91,241.6,38.7,0.0,56.92,86.21
1455,1120.43,394.1,56.17,180.83,250.86,99.81,0.0,5.16,133.5
1456,1469.76,485.31,58.4,198.8,254.16,40.48,287.6,51.71,93.32
1457,1232.22,499.55,71.37,130.26,373.39,22.56,54.46,5.68,74.94
1458,1057.68,497.97,79.77,10.0,179.36,31.83,228.71,15.04,15.0
1459,1444.47,617.55,49.55,148.86,407.43,67.86,0.0,60.38,92.83
1460,1170.94,514.01,63.84,168.03,160.87,55.91,83.63,38.67,85.97
1461,778.49,397.14,72.25,23.21,216.21,38.28,0.0,9.3,22.11
1462,1272.45,819.56,92.67,105.64,164.28,45.3,0.0,29.99,15.0
1463,1088.21,498.02,70.97,139.02,246.84,56.06,48.35,13.94,15.0
1464,1395.61,527.12,76.71,217.24,284.02,81.48,0.0,15.86,193.19
1465,1006.65,397.06,46.12,94.65,231.79,61.67,59.68,18.61,97.08
1466,1070.13,406.79,52.29,218.48,298.52,43.74,0.0,34.31,16.01
1467,1047.37,499.33,70.38,83.98,171.7,50.43,110.28,24.39,36.88
1468,1173.01,660.5,85.5,121.97,120.0,70.39,0.0,19.09,95.56
1469,1436.03,488.48,75.32,279.83,299.47,108.6,0.0,19.65,164.69
1470,1245.08,679.25,61.6,115.11,246.69,32.91,0.0,27.35,82.17
1471,1278.74,565.28,69.2,123.82,203.62,87.28,0.0,23.36,206.17
1472,1265.91,575.03,100.96,111.63,207.42,48.74,0.0,13.37,208.76
1473,1307.86,595.16,84.15,109.58,287.36,42.52,0.0,28.03,161.06
1474,1190.2,623.05,72.27,183.96,185.2,18.56,0.0,32.32,74.86
1475,1019.9,356.65,48.73,114.74,215.64,81.68,82.72,28.69,91.04
1476,1329.98,789.79,67.35,67.03,260.38,84.07,0.0,46.37,15.0
1477,1211.46,428.49,69.47,149.32,358.3,43.62,0.0,12.28,149.97
1478,1148.74,397.88,73.4,110.01,307.25,60.76,83.28,11.71,104.44
1479,831.33,344.57,77.02,107.44,203.9,19.35,0.0,64.05,15.0
1480,1069.69,348.14,73.93,113.17,244.17,70.24,147.44,9.74,62.87
1481,1221.26,606.88,68.04,124.95,222.99,54.43,0.0,17.43,126.54
1482,1218.33,822.42,71.97,78.98,204.39,23.95,0.0,1.61,15.0
1483,1155.82,421.93,106.0,164.27,292.96,59.09,59.98,5.72,45.86
1484,1111.0,591.68,64.23,54.04,213.09,27.21,76.23,15.14,69.38
1485,1323.85,466.42,47.24,220.0,285.14,86.15,10.88,14.39,193.64
1486,1267.29,670.03,47.1,117.42,192.06,33.34,0.0,18.04,189.29
1487,1399.13,706.25,71.33,52.74,305.37,71.74,0.0,75.88,115.83
1488,1339.5,672.52,93.6,301.59,212.26,41.94,0.0,2.59,15.0
1489,980.4,411.36,58.47,181.39,254.84,17.69,19.65,22.0,15.0
1490,1535.04,553.45,99.7,208.64,226.29,94.92,0.0,19.78,332.26
1491,1329.2,625.37,75.13,161.06,188.38,76.02,14.39,85.2,103.66
1492,1104.13,437.59,89.6,171.26,303.04,44.56,0.0,43.08,15.0
1493,1073.11,308.49,52.12,160.47,210.57,60.49,41.39,14.08,225.5
1494,1083.83,384.15,54.66,81.97,120.0,63.76,301.42,62.87,15.0
1495,1313.31,627.78,76.97,149.27,187.8,64.41,67.58,12.95,126.54
1496,1206.01,590.16,82.89,140.34,242.12,89.51,0.0,45.99,15.0
1497,1341.37,415.09,65.73,186.17,271.83,63.34,52.72,70.38,216.12
1498,1028.37,471.33,75.9,203.72,188.06,47.85,0.0,24.44,17.07
1499,1236.48,693.67,87.9,125.96,195.26,63.56,0.0,7.32,62.81
1500,981.93,235.49,38.0,240.07,267.02,46.4,0.0,2.27,152.69
1501,1149.16,386.44,61.96,160.42,317.38,33.69,99.45,25.26,64.58
1502,1464.45,682.14,67.63,232.82,226.22,89.39,0.0,44.5,121.75
1503,1352.79,585.92,65.62,82.2,260.48,65.68,12.59,139.61,140.69
1504,1004.59,354.49,74.46,87.15,293.04,17.77,15.12,57.81,104.74
1505,1304.52,494.07,62.24,286.67,363.42,41.33,0.0,22.91,33.89
1506,1091.44,612.57,38.79,104.62,131.44,70.15,100.28,6.87,26.71
1507,1105.52,180.0,57.64,231.15,228.22,43.72,226.28,19.6,118.91
1508,1408.25,511.15,52.68,43.37,167.14,39.94,416.53,75.13,102.3
1509,1349.23,505.31,80.59,59.29,275.51,108.23,83.75,96.9,139.64
1510,1052.11,282.96,79.49,64.98,216.14,48.38,241.06,12.81,106.28
1511,1348.56,559.83,34.15,173.31,262.17,76.65,90.88,17.94,133.62
1512,1026.51,533.62,58.57,55.99,201.7,85.01,10.5,66.11,15.0
1513,985.89,437.11,75.97,10.0,195.1,36.83,81.39,63.12,86.37
1514,1165.17,438.21,44.29,266.63,250.91,60.33,0.0,13.39,91.43
1515,932.48,317.44,80.11,39.82,251.64,106.18,0.0,40.05,97.24
1516,1041.88,375.42,86.65,184.3,176.62,64.19,4.09,14.23,136.37
1517,1017.25,467.12,67.6,67.66,221.83,102.31,0.0,53.54,37.19
1518,1253.03,543.11,58.86,119.29,163.16,52.26,204.7,22.69,88.95
1519,1258.66,577.97,32.25,123.34,207.46,90.94,66.94,16.36,143.4
1520,1323.55,541.7,87.4,160.06,219.25,55.33,105.09,43.0,111.72
1521,1265.4,425.23,105.3,183.92,323.81,68.45,0.0,24.2,134.49
1522,1353.76,445.13,102.18,140.56,229.73,67.8,298.23,42.11,28.02
1523,1043.96,528.46,68.84,105.56,170.59,62.77,0.0,7.89,99.86
1524,909.31,540.57,53.05,56.12,181.43,53.31,0.0,9.83,15.0
1525,1004.58,382.74,83.06,43.18,324.79,64.7,0.0,20.93,85.19
1526,978.52,236.63,61.32,162.53,178.65,38.85,176.6,10.98,112.98
1527,1100.95,469.02,79.18,87.25,195.49,39.03,99.22,15.13,116.64
1528,977.93,432.08,74.91,66.56,196.98,69.45,79.43,21.44,37.07
1529,1077.26,441.15,71.41,205.54,195.0,74.83,0.0,12.4,76.93
1530,1087.14,500.42,90.03,119.45,221.99,62.14,0.0,73.21,19.91
1531,1263.31,647.99,95.12,61.04,226.89,60.52,80.17,10.25,81.34
1532,1453.47,545.52,63.46,310.19,279.08,83.05,0.0,20.36,151.81
1533,1399.77,608.76,58.15,105.27,236.48,74.16,220.29,20.77,75.89
1534,1062.95,259.0,25.0,105.34,189.33,26.48,379.92,25.13,52.76
1535,956.94,513.39,65.67,53.66,159.0,44.81,0.0,16.35,104.05
1536,817.62,257.32,44.54,37.87,204.69,53.51,48.65,45.99,125.06
1537,1197.99,428.81,76.91,127.28,120.0,58.92,226.83,48.29,110.95
1538,960.22,354.52,61.09,57.27,193.04,12.81,244.86,12.79,23.84
1539,1293.75,633.75,71.42,113.31,256.91,29.85,0.0,51.31,137.21
1540,1297.23,539.17,87.29,138.25,295.43,54.67,0.0,12.19,170.23
1541,1349.64,561.78,80.5,103.62,374.22,75.26,0.0,20.44,133.81
1542,1137.52,498.48,69.35,10.0,171.45,46.62,304.02,22.6,15.0
1543,1169.96,427.63,99.68,219.44,197.42,41.66,62.99,11.56,109.56
1544,1287.91,423.81,82.5,281.8,258.73,65.57,0.0,4.41,171.09
1545,1200.69,521.85,64.67,137.53,332.85,48.44,0.0,25.02,70.33
1546,1707.61,767.22,72.83,204.04,329.3,72.62,0.0,7.08,254.51
1547,1138.2,599.49,88.68,11.96,138.07,50.57,165.62,68.82,15.0
1548,1078.82,435.03,73.2,198.18,222.27,32.7,0.0,14.41,103.04
1549,1203.01,527.35,52.14,87.39,276.77,83.41,0.0,41.16,134.79
1550,1318.92,546.24,88.99,179.82,280.58,79.75,0.0,39.07,104.46
1551,1608.01,793.2,102.93,201.44,277.55,35.89,82.09,11.45,103.47
1552,1100.86,638.03,96.91,102.9,170.32,62.91,0.0,14.79,15.0
1553,1287.03,581.2,101.71,200.6,277.06,48.47,0.0,14.65,63.36
1554,1215.58,563.17,110.64,98.69,246.11,67.38,0.0,28.04,101.55
1555,1438.68,585.92,105.22,82.0,143.74,37.49,343.85,125.46,15.0
1556,1333.61,539.31,78.81,168.16,303.16,72.44,0.0,26.93,144.79
1557,1196.21,390.42,64.46,121.44,299.56,88.9,128.98,13.73,88.73
1558,981.89,388.71,35.23,50.67,154.19,36.05,187.75,28.91,100.38
1559,1391.46,563.87,73.61,253.09,295.87,56.35,0.0,7.12,141.55
1560,1221.03,442.64,79.12,75.37,239.72,79.32,19.36,10.33,275.16
1561,1281.55,553.85,73.9,90.44,276.81,44.97,0.0,69.64,171.93
1562,1337.56,687.54,43.14,172.09,316.68,41.62,29.74,17.84,28.9
1563,1155.56,502.47,66.42,115.25,194.42,78.23,0.0,9.87,188.89
1564,1053.52,483.03,82.61,122.01,283.23,61.79,0.0,5.86,15.0
1565,1317.09,864.03,63.95,153.8,120.0,23.49,0.0,21.22,70.59
1566,1158.87,514.84,74.93,118.24,291.37,48.6,0.0,6.34,104.55
1567,1156.16,419.13,76.84,152.71,286.08,89.93,0.0,54.28,77.18
1568,1269.29,516.25,92.11,110.64,304.58,96.26,0.0,38.94,110.5
1569,1417.52,676.2,107.61,137.86,178.48,42.26,176.3,13.09,85.72
1570,1101.6,334.7,59.74,55.14,297.91,36.73,70.41,81.3,165.66
1571,1062.71,399.7,71.8,56.3,286.03,45.84,119.89,14.66,68.48
1572,1247.92,622.77,79.05,154.41,194.2,91.04,0.0,17.81,88.64
1573,1369.52,457.41,81.91,267.29,288.08,71.84,0.0,10.56,192.43
1574,1162.13,426.77,78.98,132.04,255.47,84.28,0.0,36.36,148.25
1575,1154.1,678.8,102.51,68.43,136.61,74.97,0.0,7.11,85.66
1576,1127.09,463.98,28.46,118.12,262.15,28.61,91.08,13.71,120.98
1577,1133.74,303.77,73.14,56.39,187.8,36.02,266.83,11.79,198.0
1578,876.59,273.33,73.47,239.99,152.82,41.08,50.24,26.8,18.85
1579,1205.25,509.81,67.56,202.88,285.16,54.56,0.0,5.08,80.19
1580,1224.77,471.1,29.88,263.19,261.41,61.43,10.02,19.34,108.4
1581,1127.52,356.89,66.11,155.79,322.21,53.76,11.65,54.16,106.95
1582,1107.71,410.95,56.04,178.52,239.99,67.81,0.0,6.15,148.26
1583,1320.68,457.53,100.43,12.58,272.82,57.72,328.64,38.02,52.93
1584,1199.2,683.98,83.77,66.47,222.98,79.4,0.0,44.39,18.21
1585,1260.69,389.7,53.87,142.38,286.15,60.04,287.18,18.51,22.86
1586,851.75,360.48,30.37,93.9,181.25,51.47,89.63,1.48,43.18
1587,1184.38,407.14,79.35,86.57,205.92,58.77,275.91,36.8,33.93
1588,1177.02,445.91,82.41,220.55,257.26,44.77,52.3,52.8,21.01
1589,1320.52,590.57,70.33,227.93,280.95,10.0,0.0,76.6,64.13
1590,1415.14,803.82,91.48,147.29,244.07,67.86,0.0,23.33,37.28
1591,1137.75,576.13,67.52,133.58,196.23,75.37,0.0,2.94,85.99
1592,1290.89,543.56,92.02,162.77,211.41,56.44,0.0,36.3,188.39
1593,1191.04,543.55,90.67,28.82,320.67,57.17,131.49,3.66,15.0
1594,1100.4,573.55,44.21,119.86,151.81,28.16,0.0,32.06,150.77
1595,1205.53,370.68,42.51,116.88,304.02,98.34,0.0,41.38,231.72
1596,1540.32,716.25,114.55,142.92,298.28,64.85,0.0,55.41,148.07
1597,1117.05,547.07,89.69,89.83,226.84,60.82,0.0,13.97,88.83
1598,1391.48,578.37,51.13,193.12,338.41,54.9,0.0,8.29,167.27
1599,1097.58,546.16,44.62,86.1,246.62,45.61,0.0,23.67,104.81
1600,1186.61,591.5,77.99,72.1,251.13,32.73,0.0,5.07,156.09
1601,1082.1,623.05,54.63,73.04,169.33,70.05,0.0,15.47,76.53
1602,929.48,479.21,65.18,10.0,217.15,44.23,87.17,11.54,15.0
1603,1211.87,534.01,71.67,85.51,267.49,46.52,0.0,47.66,159.01
1604,1142.96,499.75,69.86,10.0,195.19,89.36,0.0,65.27,213.53
1605,1311.11,667.93,96.82,129.71,189.14,54.04,62.97,34.23,76.28
1606,1002.39,524.2,105.25,48.24,128.77,10.0,71.53,43.15,71.24
1607,1061.13,397.95,59.82,157.06,255.2,54.29,11.83,23.81,101.16
1608,959.04,637.85,55.28,10.0,120.0,34.97,63.74,22.2,15.0
1609,1242.96,532.96,79.49,24.87,169.07,52.22,357.2,3.82,23.35
1610,932.07,391.56,97.61,106.56,120.0,26.51,73.66,29.42,86.75
1611,1345.13,711.47,70.59,23.84,275.82,63.67,69.01,40.9,89.84
1612,1252.76,567.9,88.84,140.34,293.47,49.08,0.0,17.2,95.92
1613,1161.11,471.1,55.56,61.33,234.34,45.49,178.91,17.93,96.46
1614,1225.57,493.81,71.7,10.0,295.73,57.99,231.04,1.69,63.61
1615,1409.43,483.7,50.1,273.58,339.11,73.47,73.24,18.36,97.89
1616,1265.17,629.26,75.57,144.75,221.39,52.31,0.0,47.98,93.92
1617,917.03,358.71,65.17,77.63,223.77,50.52,0.0,28.17,113.07
1618,1231.99,535.08,83.5,132.04,225.78,54.59,134.09,20.31,46.59
1619,1069.64,518.31,104.05,49.95,225.94,71.86,0.0,6.73,92.81
1620,1036.94,267.71,57.53,61.4,222.23,59.36,294.39,13.6,60.71
1621,1233.05,573.54,37.71,126.97,275.15,77.54,0.0,11.22,130.92
1622,1189.03,573.35,70.06,137.0,264.23,44.07,0.0,7.68,92.63
1623,1179.4,549.71,78.38,189.43,182.37,59.76,0.0,28.06,91.68
1624,1327.53,646.29,79.52,88.72,290.27,103.92,0.0,14.13,104.68
1625,1053.96,510.69,68.99,126.39,182.43,54.18,0.0,44.38,66.9
1626,1107.69,355.21,93.94,186.17,246.17,54.96,37.75,20.5,112.99
1627,1040.29,334.03,68.97,10.0,176.24,29.73,196.28,83.72,141.32
1628,1249.76,681.07,75.05,108.53,215.12,40.74,13.76,13.87,101.63
1629,1247.47,634.37,61.53,56.0,313.7,52.87,0.0,53.27,75.73
1630,1255.65,630.22,43.97,197.87,180.48,65.67,0.0,61.9,75.54
1631,1111.55,402.98,74.52,200.31,254.07,67.98,83.97,12.71,15.0
1632,1023.53,536.46,77.01,87.61,170.0,61.53,0.0,19.06,71.86
1633,944.7,259.68,45.22,237.86,123.24,71.08,167.07,15.21,25.35
1634,1033.43,335.66,65.77,101.22,260.74,35.01,159.08,12.07,63.87
1635,1126.89,455.12,67.56,232.16,214.41,74.78,0.0,35.49,47.37
1636,1207.14,569.58,62.35,116.02,247.55,55.27,62.03,38.81,55.53
1637,1237.22,691.48,62.96,130.86,249.43,57.5,0.0,11.01,33.96
1638,1102.45,411.19,76.13,181.96,242.9,57.75,0.0,10.81,121.7
1639,1153.28,446.11,65.82,207.99,263.06,35.94,0.0,21.06,113.3
1640,1103.01,329.94,55.76,65.5,182.26,30.7,317.25,20.48,101.1
1641,1073.53,397.46,52.91,39.77,233.88,61.41,147.78,3.8,136.52
1642,1704.21,816.52,78.66,210.14,234.57,64.96,0.0,36.16,263.22
1643,1183.04,580.82,90.57,118.61,120.0,52.41,119.6,3.13,97.91
1644,1368.65,683.5,80.72,119.5,275.5,54.7,0.0,9.77,144.94
1645,1148.36,521.32,67.87,91.26,292.31,40.6,0.0,24.57,110.42
1646,1125.95,489.8,76.75,76.48,276.46,65.06,0.0,35.75,105.64
1647,1325.3,633.91,100.08,48.29,314.4,56.21,148.25,9.17,15.0
1648,864.61,419.3,77.91,48.63,237.54,47.69,0.0,18.55,15.0
1649,1145.71,405.04,73.33,282.6,273.27,82.32,0.0,14.14,15.0
1650,1063.89,399.04,79.96,81.47,290.04,67.9,84.42,0.41,60.65
1651,1346.81,496.3,68.54,140.47,181.22,24.28,251.06,14.76,170.18
1652,1265.4,555.88,76.49,209.18,173.04,75.98,13.44,7.34,154.04
1653,895.81,451.39,61.24,36.41,203.76,35.84,13.02,20.64,73.51
1654,1386.65,584.32,46.12,34.34,300.25,57.79,231.35,6.17,126.32
1655,987.98,474.15,76.9,105.13,193.64,10.0,0.0,13.74,114.42
1656,1090.09,468.49,76.79,10.0,255.61,58.94,181.27,18.52,20.47
1657,1255.39,450.7,64.84,219.82,261.53,69.24,46.34,22.12,120.79
1658,1273.47,452.6,88.72,178.3,278.43,72.78,0.0,16.85,185.78
1659,1231.92,489.41,58.19,138.41,174.73,31.71,77.37,51.56,210.54
1660,1239.8,555.59,41.28,183.38,248.85,94.13,0.0,25.95,90.63
1661,1354.37,681.78,64.41,101.56,206.81,78.12,0.0,33.54,188.16
1662,1022.43,289.65,37.45,204.06,338.66,44.38,16.55,18.95,72.74
1663,1367.06,740.82,84.81,30.64,257.53,49.78,0.0,5.52,197.96
1664,1074.21,541.3,59.2,167.73,223.75,15.38,0.0,4.57,62.28
1665,1359.81,489.42,88.91,168.11,327.12,74.47,64.87,16.58,130.35
1666,1038.97,349.67,84.34,58.29,248.9,27.62,99.23,60.15,110.76
1667,1294.02,577.07,57.16,196.66,153.06,68.33,39.86,24.93,176.94
1668,1204.95,534.92,58.0,10.0,225.69,75.52,88.78,42.52,169.51
1669,1086.67,502.71,81.2,140.93,284.94,53.59,0.0,8.3,15.0
1670,1081.89,370.94,85.27,131.62,199.91,33.71,161.82,22.12,76.51
1671,1292.53,517.78,35.81,104.86,226.25,79.98,63.94,51.96,211.95
1672,1165.5,540.2,77.78,104.12,155.21,55.04,89.6,43.09,100.45
1673,956.59,500.74,31.97,51.51,163.94,56.86,0.0,11.81,139.77
1674,964.14,545.22,62.98,46.9,184.12,36.37,33.48,18.93,36.13
1675,1273.0,394.63,88.02,141.28,162.49,58.86,300.89,45.34,81.48
1676,831.7,347.7,121.11,99.1,160.99,60.94,0.0,10.84,31.02
1677,1221.6,384.7,63.74,56.88,325.61,28.43,198.48,17.83,145.93
1678,1284.27,545.23,50.41,197.46,243.02,81.8,28.81,1.96,135.57
1679,1186.32,519.47,62.84,98.47,238.2,90.18,0.0,39.85,137.3
1680,1186.87,585.65,75.26,87.31,290.04,75.36,0.0,37.95,35.31
1681,1047.18,479.82,58.83,32.39,169.04,72.38,107.11,2.44,125.18
1682,1312.78,486.03,54.43,162.75,199.27,90.3,206.05,17.84,96.11
1683,1065.87,459.79,62.61,131.9,272.12,34.05,42.2,48.2,15.0
1684,1028.77,340.92,73.85,161.47,210.11,33.81,81.57,6.56,120.48
1685,1071.13,524.09,69.17,29.45,233.48,46.71,0.0,27.17,141.06
1686,1375.17,504.96,55.78,138.02,322.25,60.96,97.94,13.87,181.39
1687,1144.9,365.31,55.4,275.92,184.95,69.15,8.52,47.59,138.06
1688,1036.03,421.91,61.71,118.78,225.37,34.6,31.24,1.8,140.63
1689,1297.94,506.21,53.7,92.12,219.1,55.11,244.63,2.08,125.0
1690,1225.19,414.01,56.19,274.59,201.05,53.11,162.37,10.67,53.19
1691,937.65,394.71,79.93,127.45,196.56,71.83,0.0,21.5,45.68
1692,1029.9,625.75,71.13,10.0,167.93,65.89,0.0,21.83,67.37
1693,1068.86,357.68,35.67,136.35,244.16,16.91,193.16,2.91,82.03
1694,1079.85,418.02,87.49,119.58,254.07,62.71,7.99,30.14,99.85
1695,982.38,300.04,73.0,132.82,282.44,86.64,0.0,35.41,72.02
1696,984.68,399.8,43.6,128.46,228.62,55.58,0.0,21.93,106.69
1697,1114.81,526.27,65.71,71.81,291.5,74.74,0.0,48.43,36.35
1698,984.09,361.49,53.09,176.38,162.45,44.9,0.0,31.99,153.79
1699,976.81,508.87,83.95,115.11,163.93,76.31,0.0,13.64,15.0
1700,1156.88,602.14,67.87,82.66,213.24,40.11,0.0,60.32,90.54
1701,1029.55,541.0,71.42,10.0,220.44,60.07,0.0,67.81,58.8
1702,1141.94,562.95,69.98,56.31,277.33,60.23,0.0,27.58,87.55
1703,1184.6,384.43,41.39,125.24,345.31,84.53,101.59,8.52,93.58
1704,1051.49,410.83,94.12,53.57,210.96,38.52,181.44,47.05,15.0
1705,1137.16,546.09,84.8,56.9,271.42,25.7,38.92,5.11,108.22
1706,1261.91,544.54,59.38,157.04,305.28,74.4,28.33,9.19,83.73
1707,1222.43,760.4,82.77,29.93,152.14,63.65,0.0,42.39,91.15
1708,1169.91,618.28,92.58,160.41,218.44,57.25,0.0,7.94,15.0
1709,1462.78,547.58,73.93,139.49,382.4,73.66,0.0,56.31,189.41
1710,1447.37,866.03,110.5,103.73,242.1,50.95,0.0,8.45,65.61
1711,1598.81,491.56,123.77,118.8,223.09,60.63,550.0,15.97,15.0
1712,1357.38,515.31,69.69,284.6,294.15,48.0,25.7,14.54,105.38
1713,900.84,461.28,59.85,59.06,156.54,59.83,0.0,35.23,69.04
1714,1109.72,330.19,48.6,160.76,194.42,71.8,236.57,34.7,32.67
1715,1176.94,558.12,33.4,133.89,174.32,100.33,0.0,14.12,162.76
1716,1161.22,272.78,87.15,228.8,268.02,69.85,56.98,31.51,146.13
1717,1081.81,486.46,64.73,116.65,209.71,65.97,0.0,24.5,113.8
1718,1255.46,476.16,86.54,235.56,250.25,70.47,0.0,37.24,99.24
1719,1185.2,553.96,92.49,32.5,212.89,10.0,127.35,33.23,122.77
1720,1208.2,573.33,54.24,49.74,140.55,61.38,305.64,8.31,15.0
1721,1168.18,434.37,52.78,75.85,278.67,73.21,91.2,56.56,105.54
1722,1441.08,799.12,111.88,105.52,133.08,56.69,69.3,2.42,163.07
1723,1187.75,457.8,68.97,112.78,189.98,54.14,136.02,15.85,152.2
1724,1066.25,518.81,60.18,20.6,122.65,36.2,261.21,31.61,15.0
1725,881.44,295.88,46.56,50.55,181.61,46.33,135.24,20.06,105.21
1726,1188.85,475.59,68.22,70.68,241.1,38.33,243.41,18.27,33.25
1727,1326.3,675.98,103.92,10.0,262.93,74.99,104.31,15.53,78.64
1728,991.13,460.37,82.65,92.71,144.15,85.03,58.86,13.73,53.63
1729,1208.12,562.94,76.66,161.5,214.35,93.7,0.0,51.82,47.15
1730,1268.82,577.26,102.41,136.46,133.8,38.0,147.63,18.55,114.7
1731,980.24,266.82,89.63,175.01,211.7,51.63,111.8,18.56,55.08
1732,1184.37,538.41,78.67,217.6,233.95,40.01,14.07,10.38,51.29
1733,1458.79,649.0,125.94,213.74,287.19,34.63,0.0,33.95,114.34
1734,1181.12,680.4,72.46,209.24,128.48,34.95,35.84,4.75,15.0
1735,1000.18,424.98,89.01,86.88,225.28,44.69,0.0,77.05,52.29
1736,1337.08,667.64,69.46,232.14,211.5,92.49,0.0,8.38,55.46
1737,997.81,288.91,81.42,51.76,128.11,50.64,363.7,18.28,15.0
1738,1360.58,433.4,65.03,115.98,233.71,76.06,248.48,28.53,159.39
1739,1558.4,713.63,86.21,280.29,279.49,82.35,0.0,44.32,72.1
1740,1126.9,549.36,116.0,105.8,224.47,60.7,0.0,15.01,55.55
1741,1214.29,515.33,89.09,30.09,169.88,79.58,176.16,12.35,141.8
1742,1235.64,543.36,81.38,151.81,224.45,27.77,0.0,22.98,183.88
1743,1328.48,453.2,56.15,117.51,155.12,43.84,408.01,10.81,83.84
1744,1061.44,473.19,74.08,74.27,228.22,68.79,0.0,16.74,126.14
1745,1098.62,463.69,52.27,10.0,254.14,59.46,157.78,61.61,39.66
1746,1151.75,442.39,85.74,142.2,250.63,83.58,65.93,8.29,72.99
1747,1130.53,340.83,82.24,123.79,228.91,35.02,223.09,1.24,95.4
1748,1140.75,521.77,68.92,91.38,291.75,44.26,0.0,9.85,112.81
1749,1202.98,426.46,99.24,181.28,173.85,53.3,116.13,4.67,148.05
1750,1092.7,371.68,95.06,10.0,328.06,44.63,195.39,32.88,15.0
1751,1358.34,592.01,76.95,71.71,138.54,34.15,411.61,12.32,21.04
1752,1260.74,810.37,90.99,77.55,120.0,45.47,0.0,48.06,68.31
1753,1431.96,673.11,66.1,254.53,320.1,60.09,0.0,16.39,41.64
1754,1323.09,558.01,68.34,179.57,205.94,83.95,114.84,4.79,107.64
1755,1050.4,518.13,52.64,58.12,236.42,34.6,0.0,43.54,106.95
1756,1332.9,481.56,62.34,133.29,138.31,71.3,364.15,8.73,73.22
1757,1318.19,598.67,72.58,17.46,375.0,80.44,99.96,1.22,72.85
1758,1373.04,389.57,38.3,195.47,345.2,54.75,153.14,27.48,169.13
1759,1255.86,598.26,84.83,34.2,315.06,70.2,36.11,10.29,106.91
1760,903.49,195.71,80.77,37.25,199.86,76.52,222.36,29.27,61.74
1761,1168.8,514.51,71.79,50.56,248.94,63.22,107.44,38.67,73.66
1762,1282.6,646.13,27.33,164.61,227.08,56.64,0.0,24.87,135.94
1763,1276.92,448.58,65.4,297.2,306.72,41.42,0.0,10.82,106.77
1764,1169.94,521.18,47.05,10.0,207.42,68.25,223.85,44.72,47.47
1765,1386.66,621.24,64.16,136.78,317.16,47.51,0.0,7.85,191.96
1766,1488.89,732.19,104.6,242.15,204.65,55.57,0.0,29.31,120.41
1767,1140.45,284.73,25.0,130.62,225.9,68.52,339.8,34.25,31.64
1768,954.04,385.83,53.38,71.9,204.34,72.12,130.41,21.06,15.0
1769,1220.17,436.48,84.53,179.16,255.58,93.56,0.0,37.98,132.88
1770,907.09,255.5,51.53,159.73,208.65,40.24,0.3,25.04,166.09
1771,1274.83,314.03,51.91,149.46,256.8,56.05,298.72,27.99,119.86
1772,1273.7,363.28,103.98,88.48,203.55,25.31,322.32,38.09,128.7
1773,1362.86,588.02,80.95,61.85,273.49,84.63,119.89,23.95,130.08
1774,1405.53,402.55,85.39,278.97,348.51,65.88,42.38,41.6,140.26
1775,1214.15,443.77,78.72,63.53,234.27,49.01,275.29,54.58,15.0
1776,1106.66,375.34,70.67,10.0,352.01,56.04,155.9,30.13,56.56
1777,1211.52,516.02,94.73,22.8,292.01,57.06,51.43,38.77,138.7
1778,1439.12,715.09,112.25,75.43,347.6,40.36,0.0,21.14,127.23
1779,1327.89,443.48,39.5,199.55,226.63,78.76,200.41,55.31,84.24
1780,1110.46,696.97,76.77,38.7,138.62,67.89,0.0,26.65,64.85
1781,1292.9,593.73,73.53,201.32,191.16,70.68,21.71,36.2,104.56
1782,1232.63,482.02,63.23,188.41,196.77,41.4,179.7,4.96,76.13
1783,1155.99,598.01,92.1,123.51,177.58,40.32,0.0,33.84,90.63
1784,978.12,596.86,79.03,10.0,120.0,52.73,19.55,22.68,77.27
1785,1368.61,772.85,114.34,38.96,286.36,71.0,0.0,32.85,52.25
1786,1043.76,502.43,91.38,71.99,127.7,65.03,10.72,35.52,139.0
1787,1373.05,614.93,99.51,213.84,281.09,39.45,0.0,38.29,85.94
1788,1239.07,389.42,46.6,75.85,350.21,68.36,152.66,34.17,121.82
1789,1107.85,540.69,58.21,118.62,202.19,35.56,36.81,17.27,98.49
1790,1228.66,435.18,56.53,176.3,266.32,41.77,2.24,70.51,179.82
1791,1052.82,493.08,95.11,25.43,208.08,58.15,0.0,48.11,124.86
